link,street,city,state,zip,square_feet,price,bedrooms,bathroom,type
https://www.trulia.com/property/3231763541-33-Griffith-St-2-Jersey-City-NJ-07307,33 Griffith St #2,Jersey City,NJ,7307,"1,500","875,000",3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3262356286-443-2nd-St-417-Jersey-City-NJ-07302,443 2nd St #417,Jersey City,NJ,7302,"1,181","775,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3156156556-299-Pavonia-Ave-3-1-Jersey-City-NJ-07302,299 Pavonia Ave #3-1,Jersey City,NJ,7302,"3,500","2,495,000",3 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3262560265-16-Delaware-Ave-Jersey-City-NJ-07304,16 Delaware Ave,Jersey City,NJ,7304,n/a,"479,000",8 Bedrooms,5 full Bathrooms,Unknown
https://www.trulia.com/property/3261989469-76-Baldwin-Ave-Jersey-City-NJ-07306,76 Baldwin Ave,Jersey City,NJ,7306,n/a,"379,000",5 Bedrooms,2 full Bathrooms,Unknown
https://www.trulia.com/property/3260482858-122-Liberty-View-Dr-F-310-Jersey-City-NJ-07302,122 Liberty View Dr #F 310,Jersey City,NJ,7302,"1,812","1,500,000",3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3261017450-204-6th-St-3R-Jersey-City-NJ-07302,204 6th St #3R,Jersey City,NJ,7302,575,"415,000",1 Bedroom,1 full Bathroom,Townhouse
https://www.trulia.com/property/3261164607-20-Newport-Pkwy-318-Jersey-City-NJ-07310,20 Newport Pkwy #318,Jersey City,NJ,7310,n/a,"1,250,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3261473228-130-Carteret-Ave-Jersey-City-NJ-07305,130 Carteret Ave,Jersey City,NJ,7305,n/a,"510,000",4 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3261764052-15-Warren-St-Jersey-City-NJ-07302,15 Warren St,Jersey City,NJ,7302,n/a,"1,550,000",3 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3262576166-84A84-Orient-Ave-Jersey-City-NJ-07305,84A84 Orient Ave,Jersey City,NJ,7305,n/a,"179,043",Single-Family Home,,
https://www.trulia.com/property/1090102300-8-Alder-St-6H-Jersey-City-NJ-07305,8 Alder St #6H,Jersey City,NJ,7305,"1,300","284,900",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3261741628-236-6th-St-2-Jersey-City-NJ-07302,236 6th St #2,Jersey City,NJ,7302,"1,152","879,999",3 Bedrooms,Apartment/Condo/Townhouse,
https://www.trulia.com/property/1040657637-210-Pearsall-Ave-Jersey-City-NJ-07305,210 Pearsall Ave,Jersey City,NJ,7305,n/a,"269,900",2 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3235800319-284-Armstrong-Ave-Jersey-City-NJ-07305,284 Armstrong Ave,Jersey City,NJ,7305,n/a,"349,900",4 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3262833147-129-Grace-St-Jersey-City-NJ-07307,129 Grace St,Jersey City,NJ,7307,n/a,"499,000",4 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3262627236-41-Orient-Ave-Jersey-City-NJ-07305,41 Orient Ave,Jersey City,NJ,7305,n/a,"299,000",6 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3247276387-44-Prospect-St-1-D-Jersey-City-NJ-07307,44 Prospect St #1-D,Jersey City,NJ,7307,"1,457","449,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262806251-45-River-Dr-S-2906-Jersey-City-NJ-07310,45 River Dr S #2906,Jersey City,NJ,7310,"1,377","919,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3052356266-239-Pearsall-Ave-Jersey-City-NJ-07305,239 Pearsall Ave,Jersey City,NJ,7305,n/a,"649,000",Multi-Family,,
https://www.trulia.com/property/3016021485-103-Belmont-Ave-Jersey-City-NJ-07304,103 Belmont Ave,Jersey City,NJ,7304,n/a,"469,900",4 Bedrooms,2 full Bathrooms,Multi-Family
https://www.trulia.com/property/3262977076-162-Fairview-Ave-Jersey-City-NJ-07304,162 Fairview Ave,Jersey City,NJ,7304,n/a,"365,000",3 Bedrooms,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3268579081-700-Grove-St-8B-Jersey-City-NJ-07310,700 Grove St #8B,Jersey City,NJ,7310,"1,471","825,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262859192-40-Cottonwood-St-24P-Jersey-City-NJ-07305,40 Cottonwood St #24P,Jersey City,NJ,7305,"1,398","334,900",2 Bedrooms,"1 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3262960023-3306-John-F-Kennedy-Blvd-Jersey-City-NJ-07307,3306 John F Kennedy Blvd,Jersey City,NJ,7307,950,"375,597",3 Bedrooms,2 full Bathrooms,Townhouse
https://www.trulia.com/property/3263017006-700-Grove-St-10V-Jersey-City-NJ-07310,700 Grove St #10V,Jersey City,NJ,7310,709,"475,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3263033465-122-Cherry-St-Jersey-City-NJ-07305,122 Cherry St,Jersey City,NJ,7305,"1,128","261,510",Condo,,
https://www.trulia.com/property/3263035134-2615-John-F-Kennedy-Blvd-306-Jersey-City-NJ-07306,2615 John F Kennedy Blvd #306,Jersey City,NJ,7306,684,"245,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3268706488-282-Magnolia-Ave-9-Jersey-City-NJ-07306,282 Magnolia Ave #9,Jersey City,NJ,7306,830,"315,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3262847640-300-Communipaw-Ave-Jersey-City-NJ-07304,300 Communipaw Ave,Jersey City,NJ,7304,"1,248","364,889",Condo,,
https://www.trulia.com/property/3268608608-126-Dudley-St-410-Jersey-City-NJ-07302,126 Dudley St #410,Jersey City,NJ,7302,"1,155","949,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3268658443-46-Cypress-St-Jersey-City-NJ-07305,46 Cypress St,Jersey City,NJ,7305,"1,554","369,900",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262971116-102-Christopher-Columbus-Dr-1-Jersey-City-NJ-07302,102 Christopher Columbus Dr #1,Jersey City,NJ,7302,"1,181","1,025,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3263057753-72-Essex-St-3-Jersey-City-NJ-07302,72 Essex St #3,Jersey City,NJ,7302,"1,185","1,025,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/1094573372-30-Freedomway-404-Jersey-City-NJ-07305,30 Freedomway #404,Jersey City,NJ,7305,"1,510","559,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3224906202-66-Constitution-Way-TH-Jersey-City-NJ-07305,66 Constitution Way #TH,Jersey City,NJ,7305,"3,400","1,490,000",3 Bedrooms,Apartment/Condo/Townhouse,
https://www.trulia.com/property/3258108598-201-Marin-Blvd-2-818-Jersey-City-NJ-07302,201 Marin Blvd #2-818,Jersey City,NJ,7302,"1,423","1,228,000",2 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3268673564-29-Halfmoon-Isle-Jersey-City-NJ-07305,29 Halfmoon Isle,Jersey City,NJ,7305,"2,700","1,395,000",3 Bedrooms,"3 full, 1 partial Bathrooms",Condo
https://www.trulia.com/builder-community/The-Oakman-Condominiums-3258469102/new-home/Two-Bedroom-Den-Plan/3268725355,Two Bedroom + Den Plan,Jersey City,NJ,7302,"1,263","1,349,500",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262849120-50-Bright-St-Jersey-City-NJ-07302,50 Bright St,Jersey City,NJ,7302,n/a,"464,640",Unknown,,
https://www.trulia.com/property/3262850857-4-Tribeca-Ave-Jersey-City-NJ-07305,4 Tribeca Ave,Jersey City,NJ,7305,n/a,"307,131",Unknown,,
https://www.trulia.com/property/3262922521-277-Garfield-Ave-Jersey-City-NJ-07305,277 Garfield Ave,Jersey City,NJ,7305,n/a,"295,000",3 Bedrooms,Single-Family Home,
https://www.trulia.com/property/3262924569-96-Atlantic-St-Jersey-City-NJ-07304,96 Atlantic St,Jersey City,NJ,7304,n/a,"225,000",3 Bedrooms,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3262924871-138-1-2-Broadway-1-Jersey-City-NJ-07306,138 1/2 Broadway #1,Jersey City,NJ,7306,n/a,"369,900",3 Bedrooms,"1 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3268656560-24-Wegman-Ct-Jersey-City-NJ-07305,24 Wegman Ct,Jersey City,NJ,7305,n/a,"299,500",Lot,,
https://www.trulia.com/property/3268713940-700-Grove-Street-5j-Jersey-City-NJ-07302,700 Grove Street 5j,Jersey City,NJ,7302,n/a,"670,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3268725060-287-Pine-St-Jersey-City-NJ-07304,287 Pine St,Jersey City,NJ,7304,n/a,"200,000",Lot,,
https://www.trulia.com/property/3261702178-201-Saint-Pauls-Ave-3S-Jersey-City-NJ-07306,201 Saint Pauls Ave #3S,Jersey City,NJ,7306,906,"330,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3260527032-467-Bergen-Ave-Jersey-City-NJ-07304,467 Bergen Ave,Jersey City,NJ,7304,n/a,"95,000",Lot,,
https://www.trulia.com/property/3155619429-126-Webster-Ave-2D-Jersey-City-NJ-07307,126 Webster Ave #2D,Jersey City,NJ,7307,"1,387","615,000",2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3260609938-357-4th-St-Jersey-City-NJ-07302,357 4th St,Jersey City,NJ,7302,n/a,"899,000",5 Bedrooms,2 full Bathrooms,Multi-Family
https://www.trulia.com/property/3165933243-225-8th-St-Jersey-City-NJ-07302,225 8th St,Jersey City,NJ,7302,n/a,"2,485,000",5 Bedrooms,"3 full, 1 partial Bathrooms",Multi-Family
https://www.trulia.com/property/3170948658-423-2nd-St-Jersey-City-NJ-07302,423 2nd St,Jersey City,NJ,7302,n/a,"1,250,000",9 Bedrooms,4 full Bathrooms,Multi-Family
https://www.trulia.com/property/1076413972-139-Ege-Ave-Jersey-City-NJ-07304,139 Ege Ave,Jersey City,NJ,7304,n/a,"529,000",7 Bedrooms,Single-Family Home,
https://www.trulia.com/property/3262145670-192-Arlington-Ave-Jersey-City-NJ-07305,192 Arlington Ave,Jersey City,NJ,7305,n/a,"699,000",6 Bedrooms,"4 full, 1 partial Bathrooms",Multi-Family
https://www.trulia.com/property/1046153356-52-Bidwell-Ave-Jersey-City-NJ-07305,52 Bidwell Ave,Jersey City,NJ,7305,n/a,"199,000",4 Bedrooms,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3254409550-180-5-Claremont-Ave-Jersey-City-NJ-07305,180.5 Claremont Ave,Jersey City,NJ,7305,n/a,"150,000",3 Bedrooms,"1 full, 1 partial Bathrooms",Single-Family Home
https://www.trulia.com/property/3121371567-50-Dey-St-225-Jersey-City-NJ-07306,50 Dey St #225,Jersey City,NJ,7306,"1,052","529,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3260440202-102-Poplar-St-1-Jersey-City-NJ-07307,102 Poplar St #1,Jersey City,NJ,7307,"1,700","650,000",3 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3083298213-508-Mercer-St-Jersey-City-NJ-07306,508 Mercer St,Jersey City,NJ,7306,n/a,"569,000",4 Bedrooms,"3 full, 1 partial Bathrooms",Multi-Family
https://www.trulia.com/property/3073810094-12-Bright-St-1-Jersey-City-NJ-07302,12 Bright St #1,Jersey City,NJ,7302,"1,055","740,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3259943599-225-8th-St-Jersey-City-NJ-07302,225 8th St,Jersey City,NJ,7302,n/a,"2,485,000",5 Bedrooms,4 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3082863002-100-Woodlawn-Ave-Jersey-City-NJ-07305,100 Woodlawn Ave,Jersey City,NJ,7305,n/a,"215,000",3 Bedrooms,2 full Bathrooms,Unknown
https://www.trulia.com/property/3262100103-109-Grant-Ave-Jersey-City-NJ-07305,109 Grant Ave,Jersey City,NJ,7305,n/a,"329,000",5 Bedrooms,"2 full, 1 partial Bathrooms",Multi-Family
https://www.trulia.com/property/3262327917-45-River-Dr-S-2007-Jersey-City-NJ-07310,45 River Dr S #2007,Jersey City,NJ,7310,800,"579,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3261474449-473-Jersey-Ave-202-Jersey-City-NJ-07302,473 Jersey Ave #202,Jersey City,NJ,7302,n/a,"319,900",1 full Bathroom,Condo,Refrigerator
https://www.trulia.com/property/1079502882-60-Erie-St-305-Jersey-City-NJ-07302,60 Erie St #305,Jersey City,NJ,7302,"1,188","849,000",3 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3262573117-204-206-Freeman-Ave-Jersey-City-NJ-07306,204-206 Freeman Ave,Jersey City,NJ,7306,n/a,"294,192",Single-Family Home,,
https://www.trulia.com/property/3114836948-700-Grove-St-12F-Jersey-City-NJ-07310,700 Grove St #12F,Jersey City,NJ,7310,"1,640","910,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3261523486-204-North-St-3B-Jersey-City-NJ-07307,204 North St #3B,Jersey City,NJ,7307,800,"250,000",2 Bedrooms,1 full Bathroom,Coop
https://www.trulia.com/property/3258034555-216-Sherman-Ave-2L-Jersey-City-NJ-07307,216 Sherman Ave #2L,Jersey City,NJ,7307,n/a,"214,000",1 Bedroom,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3243776052-700-Grove-St-4U-Jersey-City-NJ-07310,700 Grove St #4U,Jersey City,NJ,7310,"1,211","699,999",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3261032102-176-Sherman-Ave-304-Jersey-City-NJ-07307,176 Sherman Ave #304,Jersey City,NJ,7307,"1,157","529,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3261092086-300-Communipaw-Ave-39-Jersey-City-NJ-07304,300 Communipaw Ave #39,Jersey City,NJ,7304,"1,091","379,900",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3435679-236-McAdoo-Ave-Jersey-City-NJ-07305,236 McAdoo Ave,Jersey City,NJ,7305,n/a,"425,000",9 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/1040655527-29-Cliff-St-Jersey-City-NJ-07306,29 Cliff St,Jersey City,NJ,7306,n/a,"379,000",4 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3262328035-7-Skillman-Ave-3-R-Jersey-City-NJ-07306,7 Skillman Ave #3 R,Jersey City,NJ,7306,n/a,"220,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3048243047-77-Hudson-St-1509-Jersey-City-NJ-07302,77 Hudson St #1509,Jersey City,NJ,7302,915,"985,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3243137751-3206-John-F-Kennedy-Blvd-Jersey-City-NJ-07306,3206 John F Kennedy Blvd,Jersey City,NJ,7306,n/a,"599,000",8 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3259844811-288-6th-St-Jersey-City-NJ-07302,288 6th St,Jersey City,NJ,7302,n/a,"2,299,999",5 Bedrooms,"2 full, 2 partial Bathrooms",Multi-Family
https://www.trulia.com/property/3260419899-153-Morgan-St-Jersey-City-NJ-07302,153 Morgan St,Jersey City,NJ,7302,n/a,"2,100,000",Lot,,
https://www.trulia.com/property/3261156120-216-York-St-Jersey-City-NJ-07302,216 York St,Jersey City,NJ,7302,n/a,"1,250,000",3 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3059762627-2-2nd-St-3305-Jersey-City-NJ-07302,2 2nd St #3305,Jersey City,NJ,7302,"1,371","2,050,000",2 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3212355363-65-2nd-St-2609-Jersey-City-NJ-07302,65 2nd St #2609,Jersey City,NJ,7302,"1,503","1,550,000",3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3260444167-14-Kissam-Ct-11N-Jersey-City-NJ-07305,14 Kissam Ct #11N,Jersey City,NJ,7305,"1,866","532,000",3 Bedrooms,"2 full, 2 partial Bathrooms",Condo
https://www.trulia.com/property/1034107446-1161-Summit-Ave-Jersey-City-NJ-07307,1161 Summit Ave,Jersey City,NJ,7307,n/a,"495,000",4 Bedrooms,2 full Bathrooms,Multi-Family
https://www.trulia.com/property/3261387461-201-Marin-Blvd-1011-Jersey-City-NJ-07302,201 Marin Blvd #1011,Jersey City,NJ,7302,"2,881","2,395,000",4 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3261118186-225-Saint-Pauls-Ave-14R-Jersey-City-NJ-07306,225 Saint Pauls Ave #14R,Jersey City,NJ,7306,888,"350,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3262118857-20-Newport-Pkwy-2312-Jersey-City-NJ-07310,20 Newport Pkwy #2312,Jersey City,NJ,7310,"1,335","1,200,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3046581979-277-Harrison-Ave-2E-Jersey-City-NJ-07304,277 Harrison Ave #2E,Jersey City,NJ,7304,742,"185,000",3 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/1096289031-40-Constitution-Way-205-Jersey-City-NJ-07305,40 Constitution Way #205,Jersey City,NJ,7305,850,"219,900",1 Bedroom,Apartment/Condo/Townhouse,
https://www.trulia.com/property/3023469191-4-Beacon-Way-506-Jersey-City-NJ-07304,4 Beacon Way #506,Jersey City,NJ,7304,"1,106","425,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262574165-220-222-Olean-Ave-Jersey-City-NJ-07306,220-222 Olean Ave,Jersey City,NJ,7306,n/a,"322,445",Unknown,,
https://www.trulia.com/property/3223082632-77-Hudson-St-4501-Jersey-City-NJ-07302,77 Hudson St #4501,Jersey City,NJ,7302,"1,680","1,900,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262553601-96-Constitution-Way-TH-Jersey-City-NJ-07305,96 Constitution Way #TH,Jersey City,NJ,7305,"3,400","1,429,000",3 Bedrooms,Apartment/Condo/Townhouse,
https://www.trulia.com/property/3260445659-102-Poplar-St-2-Jersey-City-NJ-07307,102 Poplar St #2,Jersey City,NJ,7307,"1,300","650,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262600397-39-Orient-Ave-Jersey-City-NJ-07305,39 Orient Ave,Jersey City,NJ,7305,n/a,"399,000",6 Bedrooms,3 full Bathrooms,Multi-Family
https://www.trulia.com/property/3260632079-134-Clerk-St-Jersey-City-NJ-07305,134 Clerk St,Jersey City,NJ,7305,n/a,"300,000",3 Bedrooms,2 full Bathrooms,Unknown
https://www.trulia.com/property/3010416543-15-Freedomway-311-Jersey-City-NJ-07305,15 Freedomway #311,Jersey City,NJ,7305,"1,171","315,000",2 Bedrooms,2 full Bathrooms,Townhouse
https://www.trulia.com/property/3242713171-4-Constellation-Pl-204-Jersey-City-NJ-07305,4 Constellation Pl #204,Jersey City,NJ,7305,n/a,"430,000",Condo,,
https://www.trulia.com/property/1043235089-37-Terrace-Ave-Jersey-City-NJ-07307,37 Terrace Ave,Jersey City,NJ,7307,n/a,"559,000",4 Bedrooms,Multi-Family,
https://www.trulia.com/property/3261531580-88-Morgan-St-7-4-Jersey-City-NJ-07302,88 Morgan St #7-4,Jersey City,NJ,7302,"2,050","3,200,000",3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3262471624-427-429-Martin-Luther-King-Jr-Dr-Jersey-City-NJ-07304,427-429 Martin Luther King Jr Dr,Jersey City,NJ,7304,n/a,"1,400,000",Single-Family Home,,
https://www.trulia.com/property/3260404721-62-Jefferson-Ave-Jersey-City-NJ-07306,62 Jefferson Ave,Jersey City,NJ,7306,n/a,"779,000",6 Bedrooms,4 full Bathrooms,Multi-Family
https://www.trulia.com/property/3259545027-41-Broadway-205-Jersey-City-NJ-07306,41 Broadway #205,Jersey City,NJ,7306,765,"365,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3260096855-41-Oxford-Ave-Jersey-City-NJ-07304,41 Oxford Ave,Jersey City,NJ,7304,n/a,"268,909",Single-Family Home,,
https://www.trulia.com/property/3232100161-88-Morgan-St-3008-Jersey-City-NJ-07302,88 Morgan St #3008,Jersey City,NJ,7302,837,"748,888",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3262399282-1-Congress-St-C4-Jersey-City-NJ-07307,1 Congress St #C4,Jersey City,NJ,7307,"1,002","369,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3260996920-26-Swan-Ct-TH-Jersey-City-NJ-07305,26 Swan Ct #TH,Jersey City,NJ,7305,"1,491","399,900",2 Bedrooms,Apartment/Condo/Townhouse,
https://www.trulia.com/property/3261003749-52-Harrison-Ave-Jersey-City-NJ-07304,52 Harrison Ave,Jersey City,NJ,7304,n/a,"599,000",8 Bedrooms,5 full Bathrooms,Multi-Family
https://www.trulia.com/property/1040548760-689-Luis-Munoz-Marin-Blvd-1008-Jersey-City-NJ-07310,689 Luis Munoz Marin Blvd #1008,Jersey City,NJ,7310,833,"475,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3262153846-430-Ogden-Ave-4-Jersey-City-NJ-07307,430 Ogden Ave #4,Jersey City,NJ,7307,n/a,"725,000",3 Bedrooms,"2 full, 1 partial Bathrooms",Townhouse
https://www.trulia.com/property/3003410184-55-Bowers-St-2-Jersey-City-NJ-07307,55 Bowers St #2,Jersey City,NJ,7307,640,"256,000",1 Bedroom,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3039233190-135-Montgomery-St-6A-Jersey-City-NJ-07302,135 Montgomery St #6A,Jersey City,NJ,7302,525,"449,000",1 Bedroom,1 full Bathroom,Coop
https://www.trulia.com/property/3262184585-8-Westminster-Ln-Jersey-City-NJ-07305,8 Westminster Ln,Jersey City,NJ,7305,n/a,"319,900",3 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3260784620-20-Newport-Pkwy-1603-Jersey-City-NJ-07310,20 Newport Pkwy #1603,Jersey City,NJ,7310,840,"789,888",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3230238423-50-Birch-St-Jersey-City-NJ-07305,50 Birch St,Jersey City,NJ,7305,n/a,"499,000",3 Bedrooms,"2 full, 1 partial Bathrooms",Townhouse
https://www.trulia.com/property/3262312115-104-Palisade-Ave-B2-Jersey-City-NJ-07306,104 Palisade Ave #B2,Jersey City,NJ,7306,755,"365,000",1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3002020213-177-Belmont-Ave-Jersey-City-NJ-07304,177 Belmont Ave,Jersey City,NJ,7304,n/a,"525,000",3 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3237203433-140-Bay-St-A3-Jersey-City-NJ-07302,140 Bay St #A3,Jersey City,NJ,7302,n/a,"899,000",2 Bedrooms,"2 full, 1 partial Bathrooms",Townhouse
https://www.trulia.com/property/3261338297-95-Irving-St-Jersey-City-NJ-07307,95 Irving St,Jersey City,NJ,7307,n/a,"459,000",3 Bedrooms,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3262303696-41-Broadway-102-Jersey-City-NJ-07306,41 Broadway #102,Jersey City,NJ,7306,"1,710","695,000",3 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3262305553-41-Broadway-202-Jersey-City-NJ-07306,41 Broadway #202,Jersey City,NJ,7306,"1,710","695,000",3 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3260651484-324-Baldwin-Ave-2R-Jersey-City-NJ-07306,324 Baldwin Ave #2R,Jersey City,NJ,7306,"1,000","409,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3014707812-1-Independence-Way-408-Jersey-City-NJ-07305,1 Independence Way #408,Jersey City,NJ,7305,n/a,"337,803",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3157466530-151-Culver-Ave-Jersey-City-NJ-07305,151 Culver Ave,Jersey City,NJ,7305,n/a,"469,900",6 Bedrooms,"3 full, 1 partial Bathrooms",Multi-Family
https://www.trulia.com/property/3261086535-700-Grove-St-PH-12A-Jersey-City-NJ-07310,700 Grove St #PH 12A,Jersey City,NJ,7310,"1,373","789,000",2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262227579-430-Ogden-Ave-4-Jersey-City-NJ-07307,430 Ogden Ave #4,Jersey City,NJ,7307,"1,950","725,000",3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3261782567-201-Marin-Blvd-1018-Jersey-City-NJ-07302,201 Marin Blvd #1018,Jersey City,NJ,7302,780,"678,000",1 Bedroom,1 full Bathroom,Condo
